Brooklyn South,,
   March ,,
pbbssum,,
"","",""
Backing Unsafely,21,56
Brake Lights (Defect.or Improper),69,166
"Bus Lane, Driving in",4,23
Cell Phone,1475,3517
Commercial Veh on Pkwy,15,16
Defective Brakes,1,2
Disobey Steady Red Signal,1013,2804
Disobey Traffic Control Device,2449,6767
Equipment (Other),49,136
Fail to Keep Right,1,3
Fail to Signal,266,784
Following Too Closely,2,8
Headlights (Defect. or Improper),49,184
Improper Lights,3,8
Improper Passing,51,151
Improper Turn,771,2009
Improper/Missing Plates,51,220
Lamps and Other Equipment on Bicycle,3,3
Not Giving R of W to Pedes.,1073,2753
Not Giving R of W to Veh.,75,175
OBSTRUCTED PLATE,112,238
One Way Street,30,76
Pavement Markings,114,439
Safety Belt,1344,3346
"School Bus, Passing Stopped",41,103
Speeding,979,2561
Spillback,19,43
Tinted Windows,1438,4590
Truck Routes,50,101
U-Turn,57,168
Uninspected,53,154
Uninsured,257,862
Unlicensed Operator,833,2322
Unregistered,141,396
Unsafe Lane Change,46,159
Other Movers,1124,2639
PBBSTOTAL Movers ,14079,37982
