"Moving Violations",,
"113th Precinct",,
"   March ",,
113sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,5
"Brake Lights (Defect.or Improper)",0,12
"Bus Lane, Driving in",0,0
"Cell Phone",57,164
"Commercial Veh on Pkwy",4,7
"Defective Brakes",0,0
"Disobey Steady Red Signal",34,112
"Disobey Traffic Control Device",204,567
"Equipment (Other)",28,33
"Fail to Keep Right",0,0
"Fail to Signal",2,9
"Following Too Closely",1,3
"Headlights (Defect. or Improper)",7,25
"Improper Lights",10,62
"Improper Passing",5,16
"Improper Turn",181,679
"Improper/Missing Plates",1,13
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",14,94
"Not Giving R of W to Veh.",2,6
"OBSTRUCTED PLATE",13,41
"One Way Street",0,0
"Pavement Markings",18,83
"Safety Belt",53,148
"School Bus, Passing Stopped",1,2
Speeding,90,277
Spillback,0,2
"Tinted Windows",97,292
"Truck Routes",0,1
U-Turn,1,3
Uninspected,7,54
Uninsured,43,130
"Unlicensed Operator",102,341
Unregistered,27,81
"Unsafe Lane Change",0,3
"Other Movers",48,183
"113TOTAL Movers ",1050,3448
,,
"* All figures are preliminary and subject to change.",,
