Queens South,,
Backing Unsafely,6,26
Brake Lights (Defect.or Improper),46,147
"Bus Lane, Driving in",0,0
Cell Phone,494,1252
Commercial Veh on Pkwy,4,8
Defective Brakes,0,0
Disobey Steady Red Signal,502,1343
Disobey Traffic Control Device,1542,4987
Equipment (Other),33,46
Fail to Keep Right,1,7
Fail to Signal,82,262
Following Too Closely,4,7
Headlights (Defect. or Improper),25,101
Improper Lights,45,187
Improper Passing,30,83
Improper Turn,932,2892
Improper/Missing Plates,19,75
Lamps and Other Equipment on Bicycle,0,0
Not Giving R of W to Pedes.,282,916
Not Giving R of W to Veh.,19,69
OBSTRUCTED PLATE,31,93
One Way Street,3,9
Pavement Markings,78,276
Safety Belt,432,1397
"School Bus, Passing Stopped",6,24
Speeding,756,1970
Spillback,5,13
Tinted Windows,524,1595
Truck Routes,49,84
U-Turn,13,61
Uninspected,32,144
Uninsured,260,857
Unlicensed Operator,550,1804
Unregistered,75,264
Unsafe Lane Change,10,31
Other Movers,563,1556
TOTAL Movers,7453,22586
