"Moving Violations",,
"112th Precinct",,
"   March ",,
112sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,0
"Brake Lights (Defect.or Improper)",1,3
"Bus Lane, Driving in",4,9
"Cell Phone",47,168
"Commercial Veh on Pkwy",1,1
"Defective Brakes",0,0
"Disobey Steady Red Signal",54,197
"Disobey Traffic Control Device",167,742
"Equipment (Other)",2,14
"Fail to Keep Right",0,0
"Fail to Signal",0,5
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",4,7
"Improper Lights",0,0
"Improper Passing",0,0
"Improper Turn",68,169
"Improper/Missing Plates",0,4
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",240,535
"Not Giving R of W to Veh.",1,2
"OBSTRUCTED PLATE",8,21
"One Way Street",2,2
"Pavement Markings",1,2
"Safety Belt",64,99
"School Bus, Passing Stopped",1,7
Speeding,219,409
Spillback,0,1
"Tinted Windows",38,104
"Truck Routes",0,3
U-Turn,0,0
Uninspected,0,0
Uninsured,14,53
"Unlicensed Operator",27,85
Unregistered,7,15
"Unsafe Lane Change",0,2
"Other Movers",47,165
"112TOTAL Movers ",1017,2824
,,
"* All figures are preliminary and subject to change.",,
