Queens North,,
Backing Unsafely,2,47
Brake Lights (Defect.or Improper),2,97
"Bus Lane, Driving in",72,72
Cell Phone,889,8241
Commercial Veh on Pkwy,0,1
Defective Brakes,0,0
Disobey Steady Red Signal,469,4623
Disobey Traffic Control Device,1591,15850
Equipment (Other),39,372
Fail to Keep Right,3,33
Fail to Signal,109,1214
Following Too Closely,4,19
Headlights (Defect. or Improper),3,132
Improper Lights,44,645
Improper Passing,14,201
Improper Turn,462,3942
Improper/Missing Plates,25,206
Not Giving R of W to Pedes.,373,4107
Not Giving R of W to Veh.,28,294
One Way Street,28,376
Pavement Markings,55,340
Safety Belt,894,10085
"School Bus, Passing Stopped",94,299
Speeding,395,4111
Spillback,7,88
Tinted Windows,465,5271
Truck Routes,7,238
U-Turn,8,106
Uninspected,18,280
Uninsured,174,2026
Unlicensed Operator,614,6511
Unregistered,57,570
Unsafe Lane Change,14,138
Other Movers,765,6031
TOTAL Movers,7724,76566
