"Moving Violations",,
"47th Precinct",,
"   April ",,
047sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",1,4
"Brake Lights (Defect.or Improper)",38,152
"Bus Lane, Driving in",0,0
"Cell Phone",72,284
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",40,122
"Disobey Traffic Control Device",115,551
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",0,11
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",34,204
"Improper Lights",0,0
"Improper Passing",0,10
"Improper Turn",91,372
"Improper/Missing Plates",24,118
"Not Giving R of W to Pedes.",30,114
"Not Giving R of W to Veh.",5,15
"One Way Street",0,0
"Pavement Markings",0,53
"Safety Belt",97,354
"School Bus, Passing Stopped",10,21
Speeding,52,149
Spillback,0,0
"Tinted Windows",168,712
"Truck Routes",1,1
U-Turn,0,1
Uninspected,6,19
Uninsured,94,404
"Unlicensed Operator",68,314
Unregistered,41,144
"Unsafe Lane Change",0,4
"Other Movers",45,208
"047TOTAL Movers ",1032,4342
,,
"* All figures are preliminary and subject to change.",,
