"Moving Violations",,
"47th Precinct",,
September,,
047sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,8
"Brake Lights (Defect.or Improper)",28,307
"Bus Lane, Driving in",0,0
"Cell Phone",83,625
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",22,245
"Disobey Traffic Control Device",144,1146
"Equipment (Other)",0,0
"Fail to Keep Right",0,1
"Fail to Signal",0,27
"Following Too Closely",0,3
"Headlights (Defect. or Improper)",22,318
"Improper Lights",0,0
"Improper Passing",8,29
"Improper Turn",66,675
"Improper/Missing Plates",0,143
"Not Giving R of W to Pedes.",3,188
"Not Giving R of W to Veh.",3,32
"OBSTRUCTED PLATE",20,60
"One Way Street",0,0
"Pavement Markings",0,55
"Safety Belt",99,889
"School Bus, Passing Stopped",8,31
Speeding,41,341
Spillback,0,0
"Tinted Windows",150,1438
"Truck Routes",0,1
U-Turn,0,1
Uninspected,3,42
Uninsured,87,842
"Unlicensed Operator",78,682
Unregistered,21,290
"Unsafe Lane Change",1,9
"Other Movers",49,453
"047TOTAL Movers ",936,8881
,,
"* All figures are preliminary and subject to change.",,
