Patrol Bureau,,
patrolsum,,
"","",""
Backing Unsafely,71,901
Brake Lights (Defect.or Improper),707,8080
"Bus Lane, Driving in",48,598
Cell Phone,5757,53052
Commercial Veh on Pkwy,18,250
Defective Brakes,9,55
Disobey Steady Red Signal,4579,40599
Disobey Traffic Control Device,13699,126540
Equipment (Other),404,3577
Fail to Keep Right,21,142
Fail to Signal,1501,15819
Following Too Closely,32,353
Headlights (Defect. or Improper),675,7713
Improper Lights,106,1164
Improper Passing,266,2404
Improper Turn,6467,58444
Improper/Missing Plates,289,4184
Not Giving R of W to Pedes.,3088,28827
Not Giving R of W to Veh.,272,2905
OBSTRUCTED PLATE,216,1029
One Way Street,284,2606
Pavement Markings,981,8129
Safety Belt,5865,58222
"School Bus, Passing Stopped",536,2497
Speeding,3861,34414
Spillback,200,1740
Tinted Windows,4548,53503
Truck Routes,258,2076
U-Turn,297,2723
Uninspected,178,2240
Uninsured,2097,20455
Unlicensed Operator,4060,38205
Unregistered,761,7611
Unsafe Lane Change,343,3620
Other Movers,4739,39633
PATROLTOTAL Movers ,67233,634310
