"Moving Violations",,
"66th Precinct",,
September,,
066sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,3
"Brake Lights (Defect.or Improper)",1,5
"Bus Lane, Driving in",0,0
"Cell Phone",121,1086
"Commercial Veh on Pkwy",0,3
"Defective Brakes",0,0
"Disobey Steady Red Signal",21,260
"Disobey Traffic Control Device",128,1230
"Equipment (Other)",0,5
"Fail to Keep Right",0,0
"Fail to Signal",30,351
"Following Too Closely",0,3
"Headlights (Defect. or Improper)",0,5
"Improper Lights",0,0
"Improper Passing",0,3
"Improper Turn",10,124
"Improper/Missing Plates",3,83
"Not Giving R of W to Pedes.",56,389
"Not Giving R of W to Veh.",1,5
"OBSTRUCTED PLATE",14,43
"One Way Street",0,0
"Pavement Markings",0,8
"Safety Belt",151,1399
"School Bus, Passing Stopped",2,52
Speeding,34,333
Spillback,0,0
"Tinted Windows",119,936
"Truck Routes",6,136
U-Turn,0,2
Uninspected,1,30
Uninsured,20,145
"Unlicensed Operator",28,315
Unregistered,10,66
"Unsafe Lane Change",0,3
"Other Movers",70,738
"066TOTAL Movers ",826,7761
,,
"* All figures are preliminary and subject to change.",,
