Transportation Bureau,,
  August ,,
cotsum,,
"",  ,  
Backing Unsafely,11,154
Brake Lights (Defect.or Improper),60,414
"Bus Lane, Driving in",140,1310
Cell Phone,964,6355
Commercial Veh on Pkwy,97,807
Defective Brakes,7,28
Disobey Sign,1217,17384
Equipment (Other),646,3823
Fail to Keep Right,2,5
Fail to Signal,284,2016
Fail to Stop on Signal,890,3847
Following Too Closely,67,502
Headlights (Defect. or Improper),34,234
Improper Lights,11,69
Improper Passing,143,838
Improper Turn,397,4354
Improper/Missing Plates,74,301
Not Giving R of W to Pedes.,422,2206
Not Giving R of W to Veh.,35,232
One Way Street,243,381
Pavement Markings,253,2056
Safety Belt,628,6350
"School Bus, Passing Stopped",2,617
Speeding,7233,48099
Spillback,75,461
Tinted Windows,720,7808
Truck Routes,10,70
U-Turn,1,9
Uninspected,105,819
Uninsured,259,1652
Unlicensed Operator,586,3489
Unregistered,118,895
Unsafe Lane Change,84,578
Other Movers,2059,13279
TOTAL Movers ,17877,131442
*,,
Transportation Bureau, is a citywide unit whose activity is not tracked by Precinct.,
