Brooklyn South,,
Backing Unsafely,15,152
Brake Lights (Defect.or  Improper),390,3009
"Bus Lane, Driving in",1,1
Cell Phone,1831,18641
Commercial Veh on Pkwy,3,8
Defective Brakes,1,31
Disobey Sign,989,10594
Equipment (Other),22,225
Fail to Keep Right,2,13
Fail to Signal,141,1139
Fail to Stop on Signal,326,3669
Following Too Closely,5,48
Headlights (Defect. or Improper),248,1934
Improper Lights,40,515
Improper Passing,33,509
Improper Turn,307,3048
Improper/Missing Plates,47,275
Not Giving R of W to Pedes.,83,1407
Not Giving R of W to Veh.,13,207
One Way Street,28,323
Pavement Markings,243,1951
Safety Belt,1553,17112
"School Bus, Passing Stopped",2,433
Speeding,99,1201
Spillback,40,362
Tinted Windows,1585,12642
Truck Routes,43,887
U-Turn,89,487
Uninspected,52,447
Uninsured,925,6864
Unlicensed Operator,595,5588
Unregistered,162,1228
Unsafe Lane Change,31,343
Other Movers,290,2976
TOTAL Movers,10234,98269
