Staten Island,,
Backing Unsafely,5,36
Brake Lights (Defect.or  Improper),265,1769
"Bus Lane, Driving in",2,2
Cell Phone,409,3903
Commercial Veh on Pkwy,7,49
Defective Brakes,3,7
Disobey Sign,198,1911
Equipment (Other),40,493
Fail to Keep Right,0,36
Fail to Signal,70,801
Fail to Stop on Signal,88,834
Following Too Closely,8,54
Headlights (Defect. or Improper),202,1385
Improper Lights,5,59
Improper Passing,15,99
Improper Turn,23,407
Improper/Missing Plates,49,336
Not Giving R of W to Pedes.,8,68
Not Giving R of W to Veh.,23,214
One Way Street,13,82
Pavement Markings,144,1083
Safety Belt,417,4195
"School Bus, Passing Stopped",1,136
Speeding,285,2459
Spillback,0,18
Tinted Windows,166,2176
Truck Routes,1,15
U-Turn,22,178
Uninspected,38,430
Uninsured,281,2259
Unlicensed Operator,363,2852
Unregistered,70,583
Unsafe Lane Change,17,104
Other Movers,215,1789
TOTAL Movers,3453,30822
