"Moving Violations",,
"20th Precinct",,
"     May ",,
020sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,4
"Brake Lights (Defect.or Improper)",1,14
"Bus Lane, Driving in",0,1
"Cell Phone",75,489
"Commercial Veh on Pkwy",0,4
"Defective Brakes",0,0
"Disobey Steady Red Signal",149,659
"Disobey Traffic Control Device",238,1420
"Equipment (Other)",10,36
"Fail to Keep Right",0,2
"Fail to Signal",1,9
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",0,8
"Improper Lights",0,0
"Improper Passing",0,3
"Improper Turn",115,858
"Improper/Missing Plates",1,2
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",37,282
"Not Giving R of W to Veh.",0,2
"OBSTRUCTED PLATE",1,10
"One Way Street",6,18
"Pavement Markings",0,0
"Safety Belt",53,291
"School Bus, Passing Stopped",3,41
Speeding,59,393
Spillback,0,2
"Tinted Windows",3,16
"Truck Routes",8,51
U-Turn,1,23
Uninspected,0,5
Uninsured,5,42
"Unlicensed Operator",31,157
Unregistered,0,4
"Unsafe Lane Change",0,10
"Other Movers",59,265
"020TOTAL Movers ",857,5121
,,
"* All figures are preliminary and subject to change.",,
