"Moving Violations",,
"40th Precinct",,
"     May ",,
040sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,4
"Brake Lights (Defect.or Improper)",14,63
"Bus Lane, Driving in",0,0
"Cell Phone",83,293
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",117,387
"Disobey Traffic Control Device",261,1307
"Equipment (Other)",8,31
"Fail to Keep Right",0,1
"Fail to Signal",15,72
"Following Too Closely",0,4
"Headlights (Defect. or Improper)",23,121
"Improper Lights",0,0
"Improper Passing",3,17
"Improper Turn",131,450
"Improper/Missing Plates",4,29
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",80,429
"Not Giving R of W to Veh.",4,26
"OBSTRUCTED PLATE",5,34
"One Way Street",4,13
"Pavement Markings",11,58
"Safety Belt",148,295
"School Bus, Passing Stopped",3,11
Speeding,122,527
Spillback,0,4
"Tinted Windows",116,532
"Truck Routes",0,0
U-Turn,1,10
Uninspected,1,6
Uninsured,43,255
"Unlicensed Operator",77,344
Unregistered,27,106
"Unsafe Lane Change",3,15
"Other Movers",53,175
"040TOTAL Movers ",1357,5619
,,
"* All figures are preliminary and subject to change.",,
