"Moving Violations",,
"120th Precinct",,
"     May ",,
120sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,9
"Brake Lights (Defect.or Improper)",19,87
"Bus Lane, Driving in",0,0
"Cell Phone",92,340
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,1
"Disobey Steady Red Signal",107,514
"Disobey Traffic Control Device",148,774
"Equipment (Other)",2,23
"Fail to Keep Right",0,0
"Fail to Signal",65,264
"Following Too Closely",4,11
"Headlights (Defect. or Improper)",5,87
"Improper Lights",1,1
"Improper Passing",12,43
"Improper Turn",3,21
"Improper/Missing Plates",9,28
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",36,170
"Not Giving R of W to Veh.",7,38
"OBSTRUCTED PLATE",7,52
"One Way Street",0,5
"Pavement Markings",0,19
"Safety Belt",169,474
"School Bus, Passing Stopped",13,57
Speeding,77,542
Spillback,0,0
"Tinted Windows",73,546
"Truck Routes",0,0
U-Turn,0,0
Uninspected,1,23
Uninsured,18,164
"Unlicensed Operator",112,607
Unregistered,7,53
"Unsafe Lane Change",4,13
"Other Movers",135,532
"120TOTAL Movers ",1126,5498
,,
"* All figures are preliminary and subject to change.",,
