"Moving Violations",,
"75th Precinct",,
"     May ",,
075sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,7
"Brake Lights (Defect.or Improper)",9,52
"Bus Lane, Driving in",0,0
"Cell Phone",117,539
"Commercial Veh on Pkwy",0,1
"Defective Brakes",0,0
"Disobey Steady Red Signal",194,891
"Disobey Traffic Control Device",186,929
"Equipment (Other)",30,41
"Fail to Keep Right",0,6
"Fail to Signal",21,175
"Following Too Closely",4,10
"Headlights (Defect. or Improper)",5,51
"Improper Lights",0,0
"Improper Passing",6,32
"Improper Turn",191,786
"Improper/Missing Plates",2,8
"Lamps and Other Equipment on Bicycle",2,2
"Not Giving R of W to Pedes.",121,633
"Not Giving R of W to Veh.",28,62
"OBSTRUCTED PLATE",16,78
"One Way Street",0,0
"Pavement Markings",0,2
"Safety Belt",249,590
"School Bus, Passing Stopped",0,14
Speeding,172,989
Spillback,0,9
"Tinted Windows",27,232
"Truck Routes",0,0
U-Turn,0,0
Uninspected,10,34
Uninsured,22,124
"Unlicensed Operator",129,542
Unregistered,25,112
"Unsafe Lane Change",4,27
"Other Movers",127,717
"075TOTAL Movers ",1698,7695
,,
"* All figures are preliminary and subject to change.",,
