"Moving Violations",,
"47th Precinct",,
"    July ",,
047sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",1,8
"Brake Lights (Defect.or Improper)",38,251
"Bus Lane, Driving in",0,0
"Cell Phone",61,486
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",24,198
"Disobey Traffic Control Device",103,893
"Equipment (Other)",0,0
"Fail to Keep Right",0,1
"Fail to Signal",3,17
"Following Too Closely",0,3
"Headlights (Defect. or Improper)",34,281
"Improper Lights",0,0
"Improper Passing",4,18
"Improper Turn",47,543
"Improper/Missing Plates",3,139
"Not Giving R of W to Pedes.",19,171
"Not Giving R of W to Veh.",6,25
"OBSTRUCTED PLATE",14,30
"One Way Street",0,0
"Pavement Markings",0,55
"Safety Belt",83,684
"School Bus, Passing Stopped",0,23
Speeding,31,255
Spillback,0,0
"Tinted Windows",145,1146
"Truck Routes",0,1
U-Turn,0,1
Uninspected,6,33
Uninsured,79,672
"Unlicensed Operator",82,540
Unregistered,27,238
"Unsafe Lane Change",1,5
"Other Movers",46,353
"047TOTAL Movers ",857,7070
,,
"* All figures are preliminary and subject to change.",,
