"Moving Violations",,
"112th Precinct",,
"    July ",,
112sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,3
"Brake Lights (Defect.or Improper)",3,9
"Bus Lane, Driving in",2,59
"Cell Phone",29,319
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",41,409
"Disobey Traffic Control Device",257,1714
"Equipment (Other)",14,81
"Fail to Keep Right",0,1
"Fail to Signal",10,52
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",0,4
"Improper Lights",0,3
"Improper Passing",0,5
"Improper Turn",25,298
"Improper/Missing Plates",5,28
"Not Giving R of W to Pedes.",97,818
"Not Giving R of W to Veh.",0,7
"OBSTRUCTED PLATE",2,4
"One Way Street",4,24
"Pavement Markings",2,6
"Safety Belt",172,634
"School Bus, Passing Stopped",2,6
Speeding,50,555
Spillback,0,3
"Tinted Windows",23,392
"Truck Routes",0,1
U-Turn,2,3
Uninspected,2,20
Uninsured,40,242
"Unlicensed Operator",42,322
Unregistered,25,126
"Unsafe Lane Change",0,6
"Other Movers",35,290
"112TOTAL Movers ",884,6445
,,
"* All figures are preliminary and subject to change.",,
