"Moving Violations",,
"84th Precinct",,
"    July ",,
084sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",2,7
"Brake Lights (Defect.or Improper)",10,97
"Bus Lane, Driving in",0,0
"Cell Phone",32,258
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",91,577
"Disobey Traffic Control Device",115,1113
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",14,249
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",18,145
"Improper Lights",0,0
"Improper Passing",4,81
"Improper Turn",49,646
"Improper/Missing Plates",4,41
"Not Giving R of W to Pedes.",10,264
"Not Giving R of W to Veh.",1,5
"OBSTRUCTED PLATE",0,0
"One Way Street",3,17
"Pavement Markings",10,140
"Safety Belt",65,655
"School Bus, Passing Stopped",1,9
Speeding,6,172
Spillback,0,42
"Tinted Windows",35,539
"Truck Routes",1,7
U-Turn,1,12
Uninspected,2,24
Uninsured,15,137
"Unlicensed Operator",20,216
Unregistered,3,38
"Unsafe Lane Change",0,0
"Other Movers",28,283
"084TOTAL Movers ",540,5774
,,
"* All figures are preliminary and subject to change.",,
