"Moving Violations",,
"111th Precinct",,
"    July ",,
111sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,0
"Brake Lights (Defect.or Improper)",1,3
"Bus Lane, Driving in",0,0
"Cell Phone",74,1145
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",11,232
"Disobey Traffic Control Device",95,759
"Equipment (Other)",1,2
"Fail to Keep Right",0,0
"Fail to Signal",10,71
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",0,0
"Improper Lights",6,24
"Improper Passing",0,2
"Improper Turn",2,12
"Improper/Missing Plates",1,101
"Not Giving R of W to Pedes.",10,395
"Not Giving R of W to Veh.",1,5
"OBSTRUCTED PLATE",7,18
"One Way Street",1,5
"Pavement Markings",3,11
"Safety Belt",140,1372
"School Bus, Passing Stopped",0,111
Speeding,34,326
Spillback,0,0
"Tinted Windows",21,391
"Truck Routes",0,37
U-Turn,0,22
Uninspected,2,58
Uninsured,18,102
"Unlicensed Operator",42,385
Unregistered,4,55
"Unsafe Lane Change",0,20
"Other Movers",82,1071
"111TOTAL Movers ",566,6736
,,
"* All figures are preliminary and subject to change.",,
