"Moving Violations",,
"26th Precinct",,
"    July ",,
026sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,5
"Brake Lights (Defect.or Improper)",6,34
"Bus Lane, Driving in",0,0
"Cell Phone",34,397
"Commercial Veh on Pkwy",1,2
"Defective Brakes",0,0
"Disobey Steady Red Signal",25,245
"Disobey Traffic Control Device",63,620
"Equipment (Other)",5,31
"Fail to Keep Right",0,0
"Fail to Signal",4,43
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",5,21
"Improper Lights",0,0
"Improper Passing",0,1
"Improper Turn",28,361
"Improper/Missing Plates",0,7
"Not Giving R of W to Pedes.",46,291
"Not Giving R of W to Veh.",0,11
"OBSTRUCTED PLATE",8,8
"One Way Street",1,12
"Pavement Markings",31,322
"Safety Belt",15,118
"School Bus, Passing Stopped",1,15
Speeding,7,131
Spillback,0,0
"Tinted Windows",3,83
"Truck Routes",0,0
U-Turn,2,18
Uninspected,0,3
Uninsured,10,101
"Unlicensed Operator",19,138
Unregistered,2,19
"Unsafe Lane Change",0,3
"Other Movers",33,252
"026TOTAL Movers ",349,3293
,,
"* All figures are preliminary and subject to change.",,
