Brooklyn North,,
Backing Unsafely,11,96
Brake Lights (Defect.or Improper),162,1320
"Bus Lane, Driving in",5,35
Cell Phone,603,5909
Commercial Veh on Pkwy,0,1
Defective Brakes,1,7
Disobey Steady Red Signal,720,5907
Disobey Traffic Control Device,1374,13388
Equipment (Other),24,288
Fail to Keep Right,1,5
Fail to Signal,143,1747
Following Too Closely,7,34
Headlights (Defect. or Improper),164,1541
Improper Lights,6,25
Improper Passing,15,266
Improper Turn,417,4136
Improper/Missing Plates,45,409
Not Giving R of W to Pedes.,205,1962
Not Giving R of W to Veh.,88,802
OBSTRUCTED PLATE,22,67
One Way Street,108,659
Pavement Markings,69,688
Safety Belt,751,7231
"School Bus, Passing Stopped",4,156
Speeding,309,3003
Spillback,13,136
Tinted Windows,497,6441
Truck Routes,15,145
U-Turn,8,83
Uninspected,31,303
Uninsured,352,2978
Unlicensed Operator,465,4285
Unregistered,115,999
Unsafe Lane Change,10,84
Other Movers,639,5554
TOTAL Movers,7399,70690
