"Moving Violations",,
"44th Precinct",,
"    July ",,
044sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",4,23
"Brake Lights (Defect.or Improper)",28,239
"Bus Lane, Driving in",0,0
"Cell Phone",59,376
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",30,251
"Disobey Traffic Control Device",274,1669
"Equipment (Other)",6,20
"Fail to Keep Right",0,4
"Fail to Signal",13,69
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",8,240
"Improper Lights",3,3
"Improper Passing",2,5
"Improper Turn",25,119
"Improper/Missing Plates",14,128
"Not Giving R of W to Pedes.",13,121
"Not Giving R of W to Veh.",2,23
"OBSTRUCTED PLATE",1,1
"One Way Street",0,3
"Pavement Markings",1,12
"Safety Belt",93,537
"School Bus, Passing Stopped",1,115
Speeding,20,452
Spillback,0,9
"Tinted Windows",87,729
"Truck Routes",0,1
U-Turn,3,23
Uninspected,6,80
Uninsured,37,208
"Unlicensed Operator",69,482
Unregistered,19,195
"Unsafe Lane Change",0,12
"Other Movers",37,218
"044TOTAL Movers ",855,6367
,,
"* All figures are preliminary and subject to change.",,
