"Moving Violations",,
"94th Precinct",,
"October  ",,
094sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,8
"Brake Lights (Defect.or Improper)",6,57
"Bus Lane, Driving in",0,0
"Cell Phone",51,506
"Commercial Veh on Pkwy",0,3
"Defective Brakes",0,1
"Disobey Steady Red Signal",60,800
"Disobey Traffic Control Device",123,1375
"Equipment (Other)",8,47
"Fail to Keep Right",0,7
"Fail to Signal",13,145
"Following Too Closely",1,3
"Headlights (Defect. or Improper)",6,38
"Improper Lights",1,2
"Improper Passing",4,20
"Improper Turn",44,313
"Improper/Missing Plates",0,20
"Lamps and Other Equipment on Bicycle",0,7
"Not Giving R of W to Pedes.",18,144
"Not Giving R of W to Veh.",2,19
"OBSTRUCTED PLATE",3,52
"One Way Street",6,16
"Pavement Markings",1,24
"Safety Belt",82,721
"School Bus, Passing Stopped",2,7
Speeding,95,762
Spillback,0,0
"Tinted Windows",44,538
"Truck Routes",10,76
U-Turn,0,4
Uninspected,7,66
Uninsured,12,161
"Unlicensed Operator",42,314
Unregistered,9,116
"Unsafe Lane Change",1,11
"Other Movers",78,678
"094TOTAL Movers ",729,7061
,,
"* All figures are preliminary and subject to change.",,
