"Moving Violations",,
"48th Precinct",,
"October  ",,
048sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",3,24
"Brake Lights (Defect.or Improper)",13,105
"Bus Lane, Driving in",1,10
"Cell Phone",95,817
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,1
"Disobey Steady Red Signal",36,465
"Disobey Traffic Control Device",142,966
"Equipment (Other)",1,55
"Fail to Keep Right",0,0
"Fail to Signal",29,359
"Following Too Closely",1,2
"Headlights (Defect. or Improper)",16,144
"Improper Lights",0,1
"Improper Passing",6,23
"Improper Turn",187,1430
"Improper/Missing Plates",8,34
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",24,423
"Not Giving R of W to Veh.",4,48
"OBSTRUCTED PLATE",0,10
"One Way Street",5,28
"Pavement Markings",12,162
"Safety Belt",35,515
"School Bus, Passing Stopped",2,25
Speeding,105,1248
Spillback,2,45
"Tinted Windows",90,1010
"Truck Routes",1,39
U-Turn,6,49
Uninspected,3,11
Uninsured,36,274
"Unlicensed Operator",98,810
Unregistered,19,161
"Unsafe Lane Change",0,12
"Other Movers",67,601
"048TOTAL Movers ",1047,9907
,,
"* All figures are preliminary and subject to change.",,
