"Moving Violations",,
"78th Precinct",,
"October  ",,
078sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,11
"Brake Lights (Defect.or Improper)",8,81
"Bus Lane, Driving in",0,1
"Cell Phone",91,863
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",93,850
"Disobey Traffic Control Device",71,1287
"Equipment (Other)",1,32
"Fail to Keep Right",0,0
"Fail to Signal",10,126
"Following Too Closely",1,1
"Headlights (Defect. or Improper)",0,26
"Improper Lights",0,0
"Improper Passing",6,19
"Improper Turn",26,211
"Improper/Missing Plates",0,14
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",79,471
"Not Giving R of W to Veh.",1,13
"OBSTRUCTED PLATE",5,49
"One Way Street",0,2
"Pavement Markings",0,63
"Safety Belt",16,548
"School Bus, Passing Stopped",2,20
Speeding,64,359
Spillback,0,0
"Tinted Windows",32,378
"Truck Routes",0,1
U-Turn,5,48
Uninspected,0,11
Uninsured,3,132
"Unlicensed Operator",13,210
Unregistered,9,75
"Unsafe Lane Change",9,23
"Other Movers",145,596
"078TOTAL Movers ",691,6521
,,
"* All figures are preliminary and subject to change.",,
