Brooklyn South,,
Backing Unsafely,9,55
Bike Lane,2,24
Bus Lane,42,71
Cell Phone,868,3999
Commercial Veh on Pkwy,7,81
Cruising For Passengers,0,1
Disobey Traffic Control Device,2020,10658
Driving Too Slow,0,2
Equipment,302,1337
Equipment (Other),1,1
Excessive Noise,0,0
Fail to Keep Right,0,5
Fail to yield Right of Way to Pedestrian,969,4513
Failure to Signal,224,1428
Following Too Closely,4,16
Improper Passing,43,211
Improper Taxi Pickup,3,9
Improper Turn,520,2723
Improper/Missing Plates,10,71
Lamps and Other Equipment on Bicycle,0,0
Motorcycle (Other),24,95
Not Giving R of W to Veh.,14,105
Obstructed Plate,105,539
One Way Street,54,199
Overheight,0,0
Overlength,0,0
Overweight,0,0
Overwidth,0,0
Pavement Markings,0,4
Red Light,1021,5030
School Bus,44,210
Scooter In NYC,1,3
Seat Belt,1699,5882
Speeding,883,4331
Spillback,13,51
TBTA Rule,0,0
Tints,652,4317
TLC (Other),0,0
Truck Route,43,135
Uninspected,47,246
Uninsured,174,1025
Unlicensed Operator,543,3075
Unregistered,146,626
Unsafe Lane Change,26,141
Other Movers,1097,5192
TOTAL Movers,11610,56411
