"Moving Violations",,
"108th Precinct",,
"November ",,
108sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,7
"Brake Lights (Defect.or Improper)",0,9
"Bus Lane, Driving in",0,0
"Cell Phone",24,697
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",108,1424
"Disobey Traffic Control Device",313,2908
"Equipment (Other)",2,92
"Fail to Keep Right",0,0
"Fail to Signal",5,132
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",7,20
"Improper Lights",0,0
"Improper Passing",6,34
"Improper Turn",140,1435
"Improper/Missing Plates",2,16
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",114,664
"Not Giving R of W to Veh.",19,35
"OBSTRUCTED PLATE",0,37
"One Way Street",0,2
"Pavement Markings",0,6
"Safety Belt",132,652
"School Bus, Passing Stopped",7,16
Speeding,108,941
Spillback,0,1
"Tinted Windows",25,325
"Truck Routes",0,4
U-Turn,1,1
Uninspected,0,14
Uninsured,12,140
"Unlicensed Operator",53,612
Unregistered,5,39
"Unsafe Lane Change",0,32
"Other Movers",81,1086
"108TOTAL Movers ",1165,11381
,,
"* All figures are preliminary and subject to change.",,
