Bronx,,
November ,,
pbbxsum,,
"","",""
Backing Unsafely,20,224
Brake Lights (Defect.or Improper),187,2497
"Bus Lane, Driving in",22,135
Cell Phone,653,8153
Commercial Veh on Pkwy,1,44
Defective Brakes,6,23
Disobey Steady Red Signal,652,6753
Disobey Traffic Control Device,2479,24027
Equipment (Other),46,447
Fail to Keep Right,3,59
Fail to Signal,247,2163
Following Too Closely,5,58
Headlights (Defect. or Improper),212,2244
Improper Lights,16,85
Improper Passing,23,283
Improper Turn,1098,12579
Improper/Missing Plates,47,565
Lamps and Other Equipment on Bicycle,0,12
Not Giving R of W to Pedes.,645,5996
Not Giving R of W to Veh.,27,382
OBSTRUCTED PLATE,68,1044
One Way Street,40,226
Pavement Markings,303,1822
Safety Belt,953,8539
"School Bus, Passing Stopped",51,590
Speeding,1400,11911
Spillback,14,150
Tinted Windows,1172,14029
Truck Routes,15,177
U-Turn,28,342
Uninspected,22,426
Uninsured,353,4618
Unlicensed Operator,756,8487
Unregistered,191,2442
Unsafe Lane Change,63,772
Other Movers,620,7480
PBBXTOTAL Movers ,12438,129784
