Manhattan South,,
November ,,
pbmssum,,
"","",""
Backing Unsafely,8,102
Brake Lights (Defect.or Improper),25,450
"Bus Lane, Driving in",22,178
Cell Phone,633,9235
Commercial Veh on Pkwy,0,0
Defective Brakes,0,2
Disobey Steady Red Signal,760,9156
Disobey Traffic Control Device,1661,17934
Equipment (Other),10,168
Fail to Keep Right,2,35
Fail to Signal,270,3409
Following Too Closely,4,37
Headlights (Defect. or Improper),23,524
Improper Lights,11,85
Improper Passing,19,406
Improper Turn,1600,16705
Improper/Missing Plates,65,688
Lamps and Other Equipment on Bicycle,15,176
Not Giving R of W to Pedes.,685,7104
Not Giving R of W to Veh.,9,164
OBSTRUCTED PLATE,10,187
One Way Street,73,1021
Pavement Markings,160,1295
Safety Belt,870,6103
"School Bus, Passing Stopped",4,62
Speeding,268,2119
Spillback,73,1269
Tinted Windows,275,3073
Truck Routes,4,152
U-Turn,28,559
Uninspected,15,117
Uninsured,84,1085
Unlicensed Operator,193,2208
Unregistered,45,570
Unsafe Lane Change,95,1354
Other Movers,803,7098
PBMSTOTAL Movers ,8822,94830
