"Moving Violations",,
"46th Precinct",,
"November ",,
046sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",2,24
"Brake Lights (Defect.or Improper)",51,308
"Bus Lane, Driving in",0,10
"Cell Phone",59,702
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,5
"Disobey Steady Red Signal",83,857
"Disobey Traffic Control Device",347,3058
"Equipment (Other)",2,13
"Fail to Keep Right",0,0
"Fail to Signal",44,170
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",33,218
"Improper Lights",0,3
"Improper Passing",1,5
"Improper Turn",71,1113
"Improper/Missing Plates",7,80
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",61,547
"Not Giving R of W to Veh.",4,15
"OBSTRUCTED PLATE",2,94
"One Way Street",1,4
"Pavement Markings",23,96
"Safety Belt",60,736
"School Bus, Passing Stopped",0,13
Speeding,202,1178
Spillback,0,0
"Tinted Windows",215,2301
"Truck Routes",0,3
U-Turn,0,44
Uninspected,3,39
Uninsured,54,656
"Unlicensed Operator",91,930
Unregistered,20,221
"Unsafe Lane Change",2,20
"Other Movers",162,1702
"046TOTAL Movers ",1600,15167
,,
"* All figures are preliminary and subject to change.",,
