Queens North,,
Backing Unsafely,4,76
Brake Lights (Defect.or  Improper),25,548
"Bus Lane, Driving in",0,0
Cell Phone,1715,17529
Commercial Veh on Pkwy,0,15
Defective Brakes,0,1
Disobey Sign,1153,11123
Equipment (Other),26,298
Fail to Keep Right,1,16
Fail to Signal,48,611
Fail to Stop on Signal,332,3235
Following Too Closely,1,28
Headlights (Defect. or Improper),10,429
Improper Lights,79,534
Improper Passing,13,149
Improper Turn,146,1894
Improper/Missing Plates,13,180
Not Giving R of W to Pedes.,149,1552
Not Giving R of W to Veh.,9,133
One Way Street,49,561
Pavement Markings,88,1005
Safety Belt,2137,20514
"School Bus, Passing Stopped",29,227
Speeding,445,4346
Spillback,4,65
Tinted Windows,542,5888
Truck Routes,107,1377
U-Turn,18,205
Uninspected,52,562
Uninsured,618,5821
Unlicensed Operator,895,8224
Unregistered,60,666
Unsafe Lane Change,16,114
Other Movers,402,4150
TOTAL Movers,9186,92076
