Bronx,,
Backing Unsafely,19,142
Brake Lights (Defect.or  Improper),418,3564
"Bus Lane, Driving in",2,12
Cell Phone,975,10357
Commercial Veh on Pkwy,7,35
Defective Brakes,1,133
Disobey Sign,771,8252
Equipment (Other),48,470
Fail to Keep Right,8,62
Fail to Signal,80,650
Fail to Stop on Signal,251,2444
Following Too Closely,7,69
Headlights (Defect. or Improper),465,3744
Improper Lights,22,64
Improper Passing,11,107
Improper Turn,472,5158
Improper/Missing Plates,25,194
Not Giving R of W to Pedes.,15,288
Not Giving R of W to Veh.,13,182
One Way Street,21,165
Pavement Markings,123,1275
Safety Belt,897,10207
"School Bus, Passing Stopped",9,248
Speeding,689,3190
Spillback,6,250
Tinted Windows,1086,11815
Truck Routes,29,174
U-Turn,42,448
Uninspected,34,393
Uninsured,611,5137
Unlicensed Operator,586,5757
Unregistered,139,1278
Unsafe Lane Change,25,199
Other Movers,310,2270
TOTAL Movers,8217,78733
