Staten Island,,
Backing Unsafely,4,21
Brake Lights (Defect.or  Improper),217,1580
"Bus Lane, Driving in",25,309
Cell Phone,599,3746
Commercial Veh on Pkwy,0,51
Defective Brakes,10,35
Disobey Sign,421,2941
Equipment (Other),82,491
Fail to Keep Right,0,15
Fail to Signal,156,888
Fail to Stop on Signal,120,908
Following Too Closely,4,75
Headlights (Defect. or Improper),169,1219
Improper Lights,3,21
Improper Passing,25,256
Improper Turn,16,304
Improper/Missing Plates,35,234
Not Giving R of W to Pedes.,9,103
Not Giving R of W to Veh.,9,98
One Way Street,8,81
Pavement Markings,143,1642
Safety Belt,564,4040
"School Bus, Passing Stopped",1,29
Speeding,239,2004
Spillback,0,7
Tinted Windows,224,1976
Truck Routes,0,12
U-Turn,26,166
Uninspected,61,663
Uninsured,370,2337
Unlicensed Operator,446,2938
Unregistered,112,640
Unsafe Lane Change,7,89
Other Movers,278,2052
TOTAL Movers,4383,31971
