Brooklyn North,,
Backing Unsafely,24,209
Brake Lights (Defect.or  Improper),344,3100
"Bus Lane, Driving in",0,0
Cell Phone,1185,10551
Commercial Veh on Pkwy,0,0
Defective Brakes,0,18
Disobey Sign,1114,9493
Equipment (Other),36,313
Fail to Keep Right,2,18
Fail to Signal,196,1951
Fail to Stop on Signal,501,3393
Following Too Closely,10,53
Headlights (Defect. or Improper),397,4578
Improper Lights,19,833
Improper Passing,77,569
Improper Turn,341,3033
Improper/Missing Plates,47,279
Not Giving R of W to Pedes.,35,342
Not Giving R of W to Veh.,19,182
One Way Street,88,689
Pavement Markings,234,1997
Safety Belt,1221,8658
"School Bus, Passing Stopped",3,50
Speeding,262,1586
Spillback,17,190
Tinted Windows,479,7619
Truck Routes,56,384
U-Turn,15,171
Uninspected,54,644
Uninsured,598,5615
Unlicensed Operator,612,5197
Unregistered,138,1379
Unsafe Lane Change,9,88
Other Movers,569,4722
TOTAL Movers,8702,77904
