Brooklyn South,,
Backing Unsafely,11,157
Brake Lights (Defect.or Improper),24,403
"Bus Lane, Driving in",12,60
Cell Phone,1041,10559
Commercial Veh on Pkwy,1,66
Defective Brakes,0,3
Disobey Steady Red Signal,793,7829
Disobey Traffic Control Device,1363,17190
Equipment (Other),82,900
Fail to Keep Right,0,4
Fail to Signal,189,2028
Following Too Closely,3,24
Headlights (Defect. or Improper),41,446
Improper Lights,5,27
Improper Passing,53,566
Improper Turn,391,5335
Improper/Missing Plates,44,590
Lamps and Other Equipment on Bicycle,10,45
Not Giving R of W to Pedes.,552,6875
Not Giving R of W to Veh.,30,523
OBSTRUCTED PLATE,73,841
One Way Street,26,241
Pavement Markings,166,1483
Safety Belt,1070,11808
"School Bus, Passing Stopped",34,369
Speeding,565,7178
Spillback,21,103
Tinted Windows,894,10646
Truck Routes,3,263
U-Turn,43,393
Uninspected,36,423
Uninsured,240,2409
Unlicensed Operator,520,6606
Unregistered,85,1129
Unsafe Lane Change,45,480
Other Movers,970,8634
TOTAL Movers,9436,106636
