Bronx,,
Backing Unsafely,23,301
Brake Lights (Defect.or  Improper),300,3804
"Bus Lane, Driving in",5,101
Cell Phone,503,8975
Commercial Veh on Pkwy,1,21
Defective Brakes,5,52
Disobey Sign,926,13496
Equipment (Other),48,756
Fail to Keep Right,2,55
Fail to Signal,174,1818
Fail to Stop on Signal,232,3752
Following Too Closely,5,80
Headlights (Defect. or Improper),396,3729
Improper Lights,13,149
Improper Passing,19,135
Improper Turn,618,7737
Improper/Missing Plates,31,334
Not Giving R of W to Pedes.,54,828
Not Giving R of W to Veh.,29,314
One Way Street,33,223
Pavement Markings,282,2127
Safety Belt,464,9804
"School Bus, Passing Stopped",9,382
Speeding,323,5007
Spillback,9,275
Tinted Windows,1203,15932
Truck Routes,30,366
U-Turn,105,1009
Uninspected,36,665
Uninsured,594,7221
Unlicensed Operator,543,7472
Unregistered,142,1887
Unsafe Lane Change,30,296
Other Movers,346,4841
TOTAL Movers,7533,103944
