
Bronx,,

"
Backing Unsafely","
16",""
,,182
"Brake Lights (Defect.or  Improper)",302,4624
"Bus Lane, Driving in",1,14
"Cell Phone",707,12927
"Commercial Veh on Pkwy",1,52
"Defective Brakes",15,163
"Disobey Sign",914,10762
"Equipment (Other)",41,595
"Fail to Keep Right",3,65
"Fail to Signal",94,972
"Fail to Stop on Signal",235,3203
"Following Too Closely",4,81
"Headlights (Defect. or Improper)",420,5028
"Improper Lights",13,103
"Improper Passing",3,125
"Improper Turn",479,6714
"Improper/Missing Plates",33,253
"Not Giving R of W to Pedes.",29,386
"Not Giving R of W to Veh.",22,254
"One Way Street",20,220
"Pavement Markings",126,1765
"Safety Belt",484,12481
"School Bus, Passing Stopped",1,267
Speeding,323,3958
Spillback,12,290
"Tinted Windows",1046,15613
"Truck Routes",18,212
U-Turn,79,608
Uninspected,57,544
Uninsured,508,6690
"Unlicensed Operator",526,7388
Unregistered,152,1701
"Unsafe Lane Change",15,251
"Other Movers
TOTAL Movers","766
7465",4120
,,102611

