
"Staten Island",,

"
Backing Unsafely","
2",""
,,46
"Brake Lights (Defect.or  Improper)",151,2569
"Bus Lane, Driving in",13,169
"Cell Phone",230,5232
"Commercial Veh on Pkwy",4,74
"Defective Brakes",4,12
"Disobey Sign",133,2641
"Equipment (Other)",23,612
"Fail to Keep Right",0,42
"Fail to Signal",66,1111
"Fail to Stop on Signal",101,1222
"Following Too Closely",6,76
"Headlights (Defect. or Improper)",156,2102
"Improper Lights",5,81
"Improper Passing",30,253
"Improper Turn",39,559
"Improper/Missing Plates",17,463
"Not Giving R of W to Pedes.",10,107
"Not Giving R of W to Veh.",8,279
"One Way Street",4,116
"Pavement Markings",139,1823
"Safety Belt",192,5512
"School Bus, Passing Stopped",3,151
Speeding,187,3461
Spillback,1,24
"Tinted Windows",162,2943
"Truck Routes",1,20
U-Turn,24,269
Uninspected,29,559
Uninsured,204,3222
"Unlicensed Operator",251,4029
Unregistered,50,805
"Unsafe Lane Change",7,131
"Other Movers
TOTAL Movers","183
2435",2618
,,43333

