Manhattan North,,
Backing Unsafely,17,55
Brake Lights (Defect.or  Improper),411,1226
"Bus Lane, Driving in",5,19
Cell Phone,1721,4491
Commercial Veh on Pkwy,5,8
Defective Brakes,3,12
Disobey Sign,1083,3245
Equipment (Other),36,103
Fail to Keep Right,2,11
Fail to Signal,230,749
Fail to Stop on Signal,552,1361
Following Too Closely,5,8
Headlights (Defect. or Improper),256,976
Improper Lights,6,12
Improper Passing,9,32
Improper Turn,908,3064
Improper/Missing Plates,21,60
Not Giving R of W to Pedes.,260,1264
Not Giving R of W to Veh.,10,40
One Way Street,78,186
Pavement Markings,239,754
Safety Belt,897,2280
"School Bus, Passing Stopped",8,34
Speeding,385,799
Spillback,6,17
Tinted Windows,398,1075
Truck Routes,131,351
U-Turn,222,556
Uninspected,44,189
Uninsured,358,1010
Unlicensed Operator,283,827
Unregistered,119,340
Unsafe Lane Change,53,153
Other Movers,369,1153
TOTAL Movers,9130,26460
