Manhattan North,,
Backing Unsafely,5,155
Brake Lights (Defect.or  Improper),337,4272
"Bus Lane, Driving in",11,262
Cell Phone,1821,18383
Commercial Veh on Pkwy,0,19
Defective Brakes,16,103
Disobey Sign,859,8844
Equipment (Other),55,755
Fail to Keep Right,1,46
Fail to Signal,99,1116
Fail to Stop on Signal,431,5769
Following Too Closely,8,72
Headlights (Defect. or Improper),350,2872
Improper Lights,6,94
Improper Passing,4,71
Improper Turn,536,5147
Improper/Missing Plates,22,196
Not Giving R of W to Pedes.,169,1580
Not Giving R of W to Veh.,11,152
One Way Street,116,1370
Pavement Markings,235,1549
Safety Belt,932,12796
"School Bus, Passing Stopped",195,820
Speeding,6,311
Spillback,31,355
Tinted Windows,224,3844
Truck Routes,128,2098
U-Turn,47,696
Uninspected,19,315
Uninsured,319,3973
Unlicensed Operator,251,3069
Unregistered,58,719
Unsafe Lane Change,34,446
Other Movers,252,4007
TOTAL Movers,7588,86276
