Brooklyn South,,
Backing Unsafely,18,211
Brake Lights (Defect.or  Improper),411,3940
"Bus Lane, Driving in",0,6
Cell Phone,1968,28409
Commercial Veh on Pkwy,10,117
Defective Brakes,1,45
Disobey Sign,1104,15441
Equipment (Other),11,345
Fail to Keep Right,1,43
Fail to Signal,95,1528
Fail to Stop on Signal,414,5014
Following Too Closely,14,66
Headlights (Defect. or Improper),408,3494
Improper Lights,79,492
Improper Passing,36,399
Improper Turn,200,2831
Improper/Missing Plates,29,339
Not Giving R of W to Pedes.,100,1287
Not Giving R of W to Veh.,19,352
One Way Street,41,366
Pavement Markings,201,2920
Safety Belt,1686,28424
"School Bus, Passing Stopped",9,250
Speeding,141,1246
Spillback,18,406
Tinted Windows,967,10588
Truck Routes,47,877
U-Turn,41,413
Uninspected,38,399
Uninsured,769,8859
Unlicensed Operator,554,7205
Unregistered,120,1676
Unsafe Lane Change,31,691
Other Movers,202,2353
TOTAL Movers,9783,131032
