"Moving Violations",,
"108th Precinct",,
"    July ",,
"Offense Description","MTD 2019","YTD 2019"
"Backing Unsafely",0,1
"Bike Lane",2,5
"Bus Lane",0,0
"Cell Phone",72,391
"Commercial Veh on Pkwy",0,0
"Cruising For Passengers",0,0
"Disobey Traffic Control Device",190,1180
"Driving Too Slow",0,0
Equipment,29,193
"Equipment (Other)",1,1
"Excessive Noise",0,0
"Fail to Keep Right",0,0
"Fail to yield Right of Way to Pedestrian",55,632
"Failure to Signal",3,25
"Failure to yield Right of Way to Vehicle",0,4
"Following Too Closely",0,3
"Improper Passing",4,41
"Improper Taxi Pickup",0,0
"Improper Turn",74,490
"Improper/Missing Plates",1,7
"Lamps and Other Equipment on Bicycle",0,0
"Motorcycle (Other)",3,42
"Not Giving R of W to Veh.",5,16
"Obstructed Plate",6,36
"One Way Street",3,30
Overheight,0,0
Overlength,0,0
Overweight,0,0
Overwidth,0,0
"Pavement Markings",0,1
"Red Light",147,1048
"School Bus",1,16
"Scooter In NYC",0,0
"Seat Belt",60,475
Speeding,194,726
Spillback,1,2
"TBTA Rule",0,0
Tints,22,202
"TLC (Other)",0,0
"Truck Route",0,14
Uninspected,3,15
Uninsured,12,49
"Unlicensed Operator",59,399
Unregistered,8,28
"Unsafe Lane Change",6,10
"Other Movers",123,683
"108TOTAL Movers ",1084,6765
"* All figures are preliminary and subject to change.",,
