Queens North,,
Backing Unsafely,7,35
Brake Lights (Defect.or  Improper),73,214
"Bus Lane, Driving in",0,0
Cell Phone,1334,3920
Commercial Veh on Pkwy,3,4
Defective Brakes,1,2
Disobey Sign,1659,5275
Equipment (Other),65,125
Fail to Keep Right,2,5
Fail to Signal,100,320
Fail to Stop on Signal,431,1470
Following Too Closely,2,10
Headlights (Defect. or Improper),33,135
Improper Lights,185,512
Improper Passing,18,59
Improper Turn,361,1183
Improper/Missing Plates,37,109
Not Giving R of W to Pedes.,376,1078
Not Giving R of W to Veh.,10,47
One Way Street,24,107
Pavement Markings,179,457
Safety Belt,1419,4412
"School Bus, Passing Stopped",8,23
Speeding,773,1619
Spillback,14,51
Tinted Windows,842,2348
Truck Routes,130,370
U-Turn,18,65
Uninspected,64,277
Uninsured,681,2004
Unlicensed Operator,1113,3242
Unregistered,115,327
Unsafe Lane Change,6,29
Other Movers,627,1660
TOTAL Movers,10710,31494
