"Moving Violations",,
"40th Precinct",,
September,,
040sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,10
"Brake Lights (Defect.or Improper)",10,108
"Bus Lane, Driving in",0,0
"Cell Phone",80,593
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",112,751
"Disobey Traffic Control Device",281,2271
"Equipment (Other)",3,55
"Fail to Keep Right",1,2
"Fail to Signal",4,105
"Following Too Closely",1,5
"Headlights (Defect. or Improper)",15,178
"Improper Lights",0,0
"Improper Passing",10,37
"Improper Turn",145,1035
"Improper/Missing Plates",7,46
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",40,638
"Not Giving R of W to Veh.",4,40
"OBSTRUCTED PLATE",0,53
"One Way Street",3,35
"Pavement Markings",57,190
"Safety Belt",77,569
"School Bus, Passing Stopped",4,19
Speeding,108,890
Spillback,0,7
"Tinted Windows",77,840
"Truck Routes",0,0
U-Turn,1,23
Uninspected,0,8
Uninsured,41,405
"Unlicensed Operator",59,626
Unregistered,15,173
"Unsafe Lane Change",17,38
"Other Movers",65,380
"040TOTAL Movers ",1238,10130
,,
"* All figures are preliminary and subject to change.",,
