"Moving Violations",,
"77th Precinct",,
September,,
077sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",2,26
"Brake Lights (Defect.or Improper)",5,123
"Bus Lane, Driving in",5,13
"Cell Phone",77,868
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",89,1145
"Disobey Traffic Control Device",197,2808
"Equipment (Other)",2,17
"Fail to Keep Right",0,0
"Fail to Signal",19,172
"Following Too Closely",0,5
"Headlights (Defect. or Improper)",8,152
"Improper Lights",1,1
"Improper Passing",1,19
"Improper Turn",34,767
"Improper/Missing Plates",0,6
"Lamps and Other Equipment on Bicycle",0,7
"Not Giving R of W to Pedes.",28,280
"Not Giving R of W to Veh.",0,16
"OBSTRUCTED PLATE",14,156
"One Way Street",0,35
"Pavement Markings",18,111
"Safety Belt",46,652
"School Bus, Passing Stopped",1,11
Speeding,76,1160
Spillback,6,34
"Tinted Windows",69,1031
"Truck Routes",0,1
U-Turn,2,34
Uninspected,0,11
Uninsured,13,190
"Unlicensed Operator",47,610
Unregistered,13,177
"Unsafe Lane Change",4,23
"Other Movers",145,1487
"077TOTAL Movers ",922,12148
,,
"* All figures are preliminary and subject to change.",,
