"Moving Violations",,
"50th Precinct",,
September,,
050sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,5
"Brake Lights (Defect.or Improper)",0,21
"Bus Lane, Driving in",0,0
"Cell Phone",33,363
"Commercial Veh on Pkwy",1,9
"Defective Brakes",0,2
"Disobey Steady Red Signal",20,235
"Disobey Traffic Control Device",105,812
"Equipment (Other)",0,10
"Fail to Keep Right",0,2
"Fail to Signal",0,34
"Following Too Closely",1,5
"Headlights (Defect. or Improper)",2,15
"Improper Lights",0,18
"Improper Passing",0,23
"Improper Turn",73,1040
"Improper/Missing Plates",2,25
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",23,511
"Not Giving R of W to Veh.",0,57
"OBSTRUCTED PLATE",2,9
"One Way Street",0,6
"Pavement Markings",8,38
"Safety Belt",61,764
"School Bus, Passing Stopped",0,21
Speeding,35,581
Spillback,0,3
"Tinted Windows",18,286
"Truck Routes",0,2
U-Turn,0,21
Uninspected,0,18
Uninsured,6,92
"Unlicensed Operator",20,292
Unregistered,1,38
"Unsafe Lane Change",1,10
"Other Movers",26,461
"050TOTAL Movers ",438,5829
,,
"* All figures are preliminary and subject to change.",,
