"Moving Violations",,
"94th Precinct",,
September,,
094sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,8
"Brake Lights (Defect.or Improper)",11,51
"Bus Lane, Driving in",0,0
"Cell Phone",63,455
"Commercial Veh on Pkwy",0,3
"Defective Brakes",0,1
"Disobey Steady Red Signal",83,740
"Disobey Traffic Control Device",146,1252
"Equipment (Other)",10,39
"Fail to Keep Right",0,7
"Fail to Signal",14,132
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",5,32
"Improper Lights",1,1
"Improper Passing",2,16
"Improper Turn",24,269
"Improper/Missing Plates",2,20
"Lamps and Other Equipment on Bicycle",4,7
"Not Giving R of W to Pedes.",10,126
"Not Giving R of W to Veh.",0,17
"OBSTRUCTED PLATE",6,49
"One Way Street",2,10
"Pavement Markings",5,23
"Safety Belt",65,639
"School Bus, Passing Stopped",0,5
Speeding,100,667
Spillback,0,0
"Tinted Windows",26,494
"Truck Routes",18,66
U-Turn,0,4
Uninspected,2,59
Uninsured,12,149
"Unlicensed Operator",29,272
Unregistered,15,107
"Unsafe Lane Change",2,10
"Other Movers",62,600
"094TOTAL Movers ",720,6332
,,
"* All figures are preliminary and subject to change.",,
