"Moving Violations",,
"68th Precinct",,
September,,
068sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",2,8
"Brake Lights (Defect.or Improper)",0,9
"Bus Lane, Driving in",0,0
"Cell Phone",26,341
"Commercial Veh on Pkwy",0,65
"Defective Brakes",0,0
"Disobey Steady Red Signal",98,663
"Disobey Traffic Control Device",55,635
"Equipment (Other)",15,101
"Fail to Keep Right",0,0
"Fail to Signal",18,189
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",2,7
"Improper Lights",3,4
"Improper Passing",2,14
"Improper Turn",6,159
"Improper/Missing Plates",0,31
"Lamps and Other Equipment on Bicycle",1,1
"Not Giving R of W to Pedes.",64,472
"Not Giving R of W to Veh.",2,22
"OBSTRUCTED PLATE",3,19
"One Way Street",0,2
"Pavement Markings",15,99
"Safety Belt",75,548
"School Bus, Passing Stopped",1,14
Speeding,100,587
Spillback,1,6
"Tinted Windows",93,895
"Truck Routes",1,109
U-Turn,4,22
Uninspected,2,4
Uninsured,45,248
"Unlicensed Operator",40,425
Unregistered,1,40
"Unsafe Lane Change",0,9
"Other Movers",56,475
"068TOTAL Movers ",731,6225
,,
"* All figures are preliminary and subject to change.",,
