"Moving Violations",,
"30th Precinct",,
September,,
030sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",9,43
"Bus Lane, Driving in",0,0
"Cell Phone",66,687
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,5
"Disobey Steady Red Signal",54,699
"Disobey Traffic Control Device",120,1103
"Equipment (Other)",1,36
"Fail to Keep Right",0,2
"Fail to Signal",1,39
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",5,41
"Improper Lights",0,6
"Improper Passing",0,3
"Improper Turn",55,540
"Improper/Missing Plates",3,18
"Lamps and Other Equipment on Bicycle",0,3
"Not Giving R of W to Pedes.",41,745
"Not Giving R of W to Veh.",0,8
"OBSTRUCTED PLATE",0,14
"One Way Street",0,1
"Pavement Markings",0,11
"Safety Belt",25,197
"School Bus, Passing Stopped",10,28
Speeding,96,917
Spillback,0,0
"Tinted Windows",12,136
"Truck Routes",1,3
U-Turn,0,0
Uninspected,0,3
Uninsured,4,64
"Unlicensed Operator",22,212
Unregistered,2,41
"Unsafe Lane Change",0,6
"Other Movers",1,74
"030TOTAL Movers ",528,5687
,,
"* All figures are preliminary and subject to change.",,
