Citywide,,
   March ,,
citysum,,
"",  ,  
Backing Unsafely,147,413
Brake Lights (Defect.or Improper),1554,4664
"Bus Lane, Driving in",230,676
Cell Phone,7523,19296
Commercial Veh on Pkwy,123,330
Defective Brakes,18,40
Disobey Steady Red Signal,4352,11537
Disobey Traffic Control Device,14786,41114
Equipment (Other),692,1760
Fail to Keep Right,47,105
Fail to Signal,2330,6827
Following Too Closely,123,368
Headlights (Defect. or Improper),1491,5147
Improper Lights,230,718
Improper Passing,299,945
Improper Turn,7026,18380
Improper/Missing Plates,279,736
Not Giving R of W to Pedes.,3340,9079
Not Giving R of W to Veh.,299,873
One Way Street,229,697
Pavement Markings,1423,3974
Safety Belt,6845,17753
"School Bus, Passing Stopped",185,446
Speeding,10967,29772
Spillback,234,716
Tinted Windows,8061,20371
Truck Routes,282,858
U-Turn,454,1561
Uninspected,300,832
Uninsured,3083,8369
Unlicensed Operator,4571,12414
Unregistered,974,2494
Unsafe Lane Change,563,1676
Other Movers,5801,14968
TOTAL Movers ,88861,239909
