Brooklyn North,,
Backing Unsafely,29,112
Brake Lights (Defect.or Improper),447,2060
"Bus Lane, Driving in",1,2
Cell Phone,1796,6031
Commercial Veh on Pkwy,0,0
Defective Brakes,19,29
Disobey Sign,1784,5956
Equipment (Other),41,109
Fail to Keep Right,3,19
Fail to Signal,186,812
Fail to Stop on Signal,756,2735
Following Too Closely,5,32
Headlights (Defect. or Improper),575,2829
Improper Lights,2,19
Improper Passing,61,290
Improper Turn,601,2204
Improper/Missing Plates,31,152
Not Giving R of W to Pedes.,168,754
Not Giving R of W to Veh.,54,204
One Way Street,90,296
Pavement Markings,332,1480
Safety Belt,1306,4426
"School Bus, Passing Stopped",78,114
Speeding,350,1349
Spillback,42,121
Tinted Windows,1120,4710
Truck Routes,20,144
U-Turn,40,183
Uninspected,69,366
Uninsured,725,2930
Unlicensed Operator,698,2830
Unregistered,166,737
Unsafe Lane Change,8,35
Other Movers,919,3685
TOTAL Movers,12522,47755
