"Moving Violations",,
"120th Precinct",,
"    July ",,
120sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",3,7
"Brake Lights (Defect.or Improper)",18,114
"Bus Lane, Driving in",0,0
"Cell Phone",70,468
"Commercial Veh on Pkwy",0,0
"Defective Brakes",1,2
"Disobey Steady Red Signal",87,511
"Disobey Traffic Control Device",148,1259
"Equipment (Other)",2,37
"Fail to Keep Right",0,2
"Fail to Signal",42,274
"Following Too Closely",0,3
"Headlights (Defect. or Improper)",21,205
"Improper Lights",0,3
"Improper Passing",6,35
"Improper Turn",6,26
"Improper/Missing Plates",2,52
"Not Giving R of W to Pedes.",19,234
"Not Giving R of W to Veh.",1,29
"One Way Street",1,10
"Pavement Markings",1,26
"Safety Belt",72,633
"School Bus, Passing Stopped",0,22
Speeding,120,509
Spillback,1,2
"Tinted Windows",72,699
"Truck Routes",0,0
U-Turn,0,3
Uninspected,0,41
Uninsured,22,244
"Unlicensed Operator",121,869
Unregistered,13,132
"Unsafe Lane Change",0,2
"Other Movers",87,457
"120TOTAL Movers ",936,6910
,,
"* All figures are preliminary and subject to change.",,
