"Moving Violations",,
"75th Precinct",,
"    July ",,
075sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",2,25
"Brake Lights (Defect.or Improper)",11,99
"Bus Lane, Driving in",0,0
"Cell Phone",99,618
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",91,478
"Disobey Traffic Control Device",91,1019
"Equipment (Other)",5,79
"Fail to Keep Right",0,2
"Fail to Signal",31,388
"Following Too Closely",2,17
"Headlights (Defect. or Improper)",10,87
"Improper Lights",0,1
"Improper Passing",9,66
"Improper Turn",62,497
"Improper/Missing Plates",5,32
"Not Giving R of W to Pedes.",67,280
"Not Giving R of W to Veh.",5,27
"One Way Street",5,16
"Pavement Markings",2,25
"Safety Belt",184,1581
"School Bus, Passing Stopped",0,13
Speeding,71,332
Spillback,1,13
"Tinted Windows",144,1695
"Truck Routes",0,4
U-Turn,0,22
Uninspected,9,76
Uninsured,43,333
"Unlicensed Operator",113,835
Unregistered,33,258
"Unsafe Lane Change",3,17
"Other Movers",169,1353
"075TOTAL Movers ",1267,10288
,,
"* All figures are preliminary and subject to change.",,
