"Moving Violations",,
"77th Precinct",,
"    July ",,
077sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",5,20
"Brake Lights (Defect.or Improper)",50,451
"Bus Lane, Driving in",2,132
"Cell Phone",96,612
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,1
"Disobey Steady Red Signal",71,690
"Disobey Traffic Control Device",222,1554
"Equipment (Other)",0,0
"Fail to Keep Right",4,13
"Fail to Signal",17,343
"Following Too Closely",0,5
"Headlights (Defect. or Improper)",65,581
"Improper Lights",0,0
"Improper Passing",0,23
"Improper Turn",34,542
"Improper/Missing Plates",4,7
"Not Giving R of W to Pedes.",35,209
"Not Giving R of W to Veh.",4,45
"One Way Street",4,41
"Pavement Markings",23,209
"Safety Belt",44,544
"School Bus, Passing Stopped",1,25
Speeding,186,782
Spillback,2,29
"Tinted Windows",66,636
"Truck Routes",0,6
U-Turn,8,47
Uninspected,4,22
Uninsured,53,401
"Unlicensed Operator",63,407
Unregistered,24,177
"Unsafe Lane Change",0,15
"Other Movers",136,936
"077TOTAL Movers ",1223,9505
,,
"* All figures are preliminary and subject to change.",,
