"Moving Violations",,
"68th Precinct",,
"    July ",,
068sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",1,1
"Brake Lights (Defect.or Improper)",0,24
"Bus Lane, Driving in",0,0
"Cell Phone",30,452
"Commercial Veh on Pkwy",11,41
"Defective Brakes",0,0
"Disobey Steady Red Signal",26,382
"Disobey Traffic Control Device",57,422
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",7,48
"Following Too Closely",1,7
"Headlights (Defect. or Improper)",1,23
"Improper Lights",0,0
"Improper Passing",4,29
"Improper Turn",41,523
"Improper/Missing Plates",6,15
"Not Giving R of W to Pedes.",43,457
"Not Giving R of W to Veh.",0,22
"One Way Street",0,1
"Pavement Markings",8,98
"Safety Belt",75,635
"School Bus, Passing Stopped",1,12
Speeding,55,296
Spillback,1,12
"Tinted Windows",30,272
"Truck Routes",15,85
U-Turn,0,9
Uninspected,0,1
Uninsured,31,194
"Unlicensed Operator",19,239
Unregistered,17,85
"Unsafe Lane Change",0,8
"Other Movers",55,327
"068TOTAL Movers ",535,4720
,,
"* All figures are preliminary and subject to change.",,
