"Moving Violations",,
"105th Precinct",,
"    July ",,
105sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",1,4
"Brake Lights (Defect.or Improper)",15,144
"Bus Lane, Driving in",0,0
"Cell Phone",55,399
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",11,83
"Disobey Traffic Control Device",129,1039
"Equipment (Other)",0,1
"Fail to Keep Right",0,0
"Fail to Signal",7,160
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",9,96
"Improper Lights",0,1
"Improper Passing",2,10
"Improper Turn",6,310
"Improper/Missing Plates",2,14
"Not Giving R of W to Pedes.",11,135
"Not Giving R of W to Veh.",2,10
"One Way Street",0,3
"Pavement Markings",28,366
"Safety Belt",186,886
"School Bus, Passing Stopped",0,3
Speeding,63,397
Spillback,0,0
"Tinted Windows",118,601
"Truck Routes",2,7
U-Turn,0,37
Uninspected,6,40
Uninsured,63,413
"Unlicensed Operator",48,344
Unregistered,9,65
"Unsafe Lane Change",1,11
"Other Movers",50,410
"105TOTAL Movers ",824,5990
,,
"* All figures are preliminary and subject to change.",,
