"Moving Violations",,
"70th Precinct",,
"    July ",,
070sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,21
"Brake Lights (Defect.or Improper)",0,3
"Bus Lane, Driving in",0,0
"Cell Phone",86,963
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",41,460
"Disobey Traffic Control Device",144,1380
"Equipment (Other)",8,118
"Fail to Keep Right",0,0
"Fail to Signal",0,19
"Following Too Closely",0,6
"Headlights (Defect. or Improper)",0,2
"Improper Lights",6,69
"Improper Passing",4,114
"Improper Turn",100,1366
"Improper/Missing Plates",0,11
"Not Giving R of W to Pedes.",77,669
"Not Giving R of W to Veh.",7,118
"One Way Street",2,2
"Pavement Markings",0,0
"Safety Belt",148,1459
"School Bus, Passing Stopped",1,30
Speeding,45,288
Spillback,2,19
"Tinted Windows",20,775
"Truck Routes",1,10
U-Turn,0,5
Uninspected,0,12
Uninsured,51,458
"Unlicensed Operator",70,700
Unregistered,8,92
"Unsafe Lane Change",32,205
"Other Movers",46,399
"070TOTAL Movers ",899,9773
,,
"* All figures are preliminary and subject to change.",,
