"Moving Violations",,
"104th Precinct",,
"    July ",,
104sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,4
"Brake Lights (Defect.or Improper)",0,21
"Bus Lane, Driving in",0,0
"Cell Phone",104,643
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",45,353
"Disobey Traffic Control Device",112,831
"Equipment (Other)",0,0
"Fail to Keep Right",0,1
"Fail to Signal",27,147
"Following Too Closely",0,5
"Headlights (Defect. or Improper)",0,9
"Improper Lights",0,0
"Improper Passing",4,28
"Improper Turn",8,205
"Improper/Missing Plates",5,42
"Not Giving R of W to Pedes.",53,341
"Not Giving R of W to Veh.",1,15
"One Way Street",1,6
"Pavement Markings",0,1
"Safety Belt",115,757
"School Bus, Passing Stopped",0,15
Speeding,25,383
Spillback,1,8
"Tinted Windows",67,531
"Truck Routes",19,111
U-Turn,2,20
Uninspected,7,32
Uninsured,5,62
"Unlicensed Operator",55,323
Unregistered,9,72
"Unsafe Lane Change",5,18
"Other Movers",107,635
"104TOTAL Movers ",777,5619
,,
"* All figures are preliminary and subject to change.",,
