"Moving Violations",,
"110th Precinct",,
"    July ",,
110sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",1,4
"Brake Lights (Defect.or Improper)",4,29
"Bus Lane, Driving in",0,0
"Cell Phone",110,910
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",19,309
"Disobey Traffic Control Device",114,883
"Equipment (Other)",2,39
"Fail to Keep Right",0,0
"Fail to Signal",5,95
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",3,39
"Improper Lights",1,13
"Improper Passing",2,14
"Improper Turn",18,95
"Improper/Missing Plates",3,18
"Not Giving R of W to Pedes.",52,626
"Not Giving R of W to Veh.",0,4
"One Way Street",11,131
"Pavement Markings",0,17
"Safety Belt",240,1381
"School Bus, Passing Stopped",0,63
Speeding,79,672
Spillback,0,1
"Tinted Windows",11,160
"Truck Routes",0,47
U-Turn,0,7
Uninspected,1,28
Uninsured,11,130
"Unlicensed Operator",93,810
Unregistered,3,96
"Unsafe Lane Change",0,2
"Other Movers",17,377
"110TOTAL Movers ",800,7000
,,
"* All figures are preliminary and subject to change.",,
